================ Training Loss (Sat Sep 19 20:20:44 2026) ================
[Rank 0] (epoch: 11, iters: 300, time: 0.599, data: 0.001) , D_A: 0.273, G_A: 0.239, cycle_A: 0.673, idt_A: 0.393, D_B: 0.049, G_B: 0.523, cycle_B: 0.727, idt_B: 0.248

[Rank 0] (epoch: 11, iters: 400, time: 0.598, data: 0.001) , D_A: 0.241, G_A: 0.186, cycle_A: 0.224, idt_A: 0.332, D_B: 0.140, G_B: 0.537, cycle_B: 0.820, idt_B: 0.100

[Rank 0] (epoch: 11, iters: 500, time: 0.660, data: 0.001) , D_A: 0.245, G_A: 0.171, cycle_A: 0.957, idt_A: 0.293, D_B: 0.050, G_B: 0.604, cycle_B: 0.759, idt_B: 0.437

[Rank 0] (epoch: 11, iters: 600, time: 0.600, data: 0.001) , D_A: 0.100, G_A: 0.125, cycle_A: 0.366, idt_A: 0.291, D_B: 0.270, G_B: 0.452, cycle_B: 0.795, idt_B: 0.168

[Rank 0] (epoch: 11, iters: 700, time: 0.590, data: 0.001) , D_A: 0.138, G_A: 0.229, cycle_A: 0.539, idt_A: 0.170, D_B: 0.190, G_B: 0.473, cycle_B: 0.421, idt_B: 0.189

[Rank 0] (epoch: 12, iters: 50, time: 0.587, data: 0.001) , D_A: 0.245, G_A: 0.233, cycle_A: 0.527, idt_A: 0.173, D_B: 0.221, G_B: 0.335, cycle_B: 0.389, idt_B: 0.204

[Rank 0] (epoch: 12, iters: 150, time: 0.647, data: 0.001) , D_A: 0.218, G_A: 0.507, cycle_A: 0.139, idt_A: 0.091, D_B: 0.200, G_B: 0.902, cycle_B: 0.209, idt_B: 0.061

[Rank 0] (epoch: 12, iters: 250, time: 0.592, data: 0.001) , D_A: 0.185, G_A: 0.501, cycle_A: 0.617, idt_A: 0.161, D_B: 0.168, G_B: 0.620, cycle_B: 0.335, idt_B: 0.264

[Rank 0] (epoch: 12, iters: 350, time: 0.597, data: 0.001) , D_A: 0.345, G_A: 0.202, cycle_A: 0.466, idt_A: 0.161, D_B: 0.254, G_B: 0.887, cycle_B: 0.450, idt_B: 0.174

[Rank 0] (epoch: 12, iters: 450, time: 0.594, data: 0.001) , D_A: 0.223, G_A: 0.143, cycle_A: 1.540, idt_A: 0.561, D_B: 0.399, G_B: 0.035, cycle_B: 1.240, idt_B: 0.765

[Rank 0] (epoch: 12, iters: 550, time: 0.592, data: 0.001) , D_A: 0.336, G_A: 0.233, cycle_A: 0.877, idt_A: 0.301, D_B: 0.116, G_B: 0.471, cycle_B: 0.643, idt_B: 0.376

[Rank 0] (epoch: 12, iters: 650, time: 0.602, data: 0.001) , D_A: 0.141, G_A: 0.923, cycle_A: 0.631, idt_A: 0.329, D_B: 0.195, G_B: 0.039, cycle_B: 0.760, idt_B: 0.254

[Rank 0] (epoch: 12, iters: 750, time: 0.595, data: 0.001) , D_A: 0.081, G_A: 0.142, cycle_A: 0.647, idt_A: 0.325, D_B: 0.124, G_B: 0.131, cycle_B: 1.017, idt_B: 0.230

[Rank 0] (epoch: 13, iters: 100, time: 0.593, data: 8.887) , D_A: 0.139, G_A: 0.437, cycle_A: 0.304, idt_A: 0.315, D_B: 0.104, G_B: 0.188, cycle_B: 0.704, idt_B: 0.130

[Rank 0] (epoch: 13, iters: 200, time: 0.652, data: 0.001) , D_A: 0.278, G_A: 0.139, cycle_A: 1.275, idt_A: 0.322, D_B: 0.191, G_B: 0.244, cycle_B: 0.793, idt_B: 0.534

[Rank 0] (epoch: 13, iters: 300, time: 0.594, data: 0.001) , D_A: 0.241, G_A: 0.513, cycle_A: 0.415, idt_A: 0.251, D_B: 0.248, G_B: 0.755, cycle_B: 0.526, idt_B: 0.197

[Rank 0] (epoch: 13, iters: 400, time: 0.594, data: 0.001) , D_A: 0.183, G_A: 0.375, cycle_A: 1.345, idt_A: 0.329, D_B: 0.079, G_B: 0.521, cycle_B: 0.946, idt_B: 0.590

[Rank 0] (epoch: 13, iters: 500, time: 0.607, data: 0.001) , D_A: 0.317, G_A: 0.280, cycle_A: 0.405, idt_A: 0.349, D_B: 0.146, G_B: 0.311, cycle_B: 0.633, idt_B: 0.141

[Rank 0] (epoch: 13, iters: 600, time: 0.599, data: 0.001) , D_A: 0.233, G_A: 0.776, cycle_A: 0.427, idt_A: 0.331, D_B: 0.206, G_B: 0.582, cycle_B: 0.515, idt_B: 0.154

[Rank 0] (epoch: 13, iters: 700, time: 0.643, data: 0.001) , D_A: 0.187, G_A: 0.403, cycle_A: 0.619, idt_A: 0.264, D_B: 0.229, G_B: 0.396, cycle_B: 0.807, idt_B: 0.262

[Rank 0] (epoch: 14, iters: 50, time: 0.681, data: 0.001) , D_A: 0.210, G_A: 0.161, cycle_A: 1.319, idt_A: 0.274, D_B: 0.142, G_B: 0.453, cycle_B: 0.617, idt_B: 0.514

[Rank 0] (epoch: 14, iters: 150, time: 0.559, data: 0.001) , D_A: 0.184, G_A: 0.242, cycle_A: 0.245, idt_A: 0.274, D_B: 0.287, G_B: 0.123, cycle_B: 0.527, idt_B: 0.106

[Rank 0] (epoch: 14, iters: 250, time: 1.435, data: 0.001) , D_A: 0.187, G_A: 0.608, cycle_A: 0.536, idt_A: 0.229, D_B: 0.157, G_B: 0.322, cycle_B: 0.513, idt_B: 0.209

================ Training Loss (Sun Sep 20 01:43:43 2026) ================
[Rank 0] (epoch: 14, iters: 100, time: 0.587, data: 10.685) , D_A: 0.234, G_A: 0.174, cycle_A: 0.516, idt_A: 0.151, D_B: 0.312, G_B: 0.697, cycle_B: 0.263, idt_B: 0.186

[Rank 0] (epoch: 14, iters: 200, time: 0.624, data: 0.001) , D_A: 0.110, G_A: 0.129, cycle_A: 0.344, idt_A: 0.197, D_B: 0.266, G_B: 0.468, cycle_B: 0.550, idt_B: 0.136

[Rank 0] (epoch: 14, iters: 300, time: 0.594, data: 0.001) , D_A: 0.277, G_A: 0.225, cycle_A: 1.144, idt_A: 0.147, D_B: 0.267, G_B: 0.016, cycle_B: 0.501, idt_B: 0.556

[Rank 0] (epoch: 14, iters: 400, time: 0.679, data: 0.001) , D_A: 0.200, G_A: 0.224, cycle_A: 0.599, idt_A: 0.204, D_B: 0.153, G_B: 0.610, cycle_B: 0.413, idt_B: 0.250

[Rank 0] (epoch: 14, iters: 500, time: 0.608, data: 0.001) , D_A: 0.124, G_A: 0.163, cycle_A: 0.523, idt_A: 0.175, D_B: 0.057, G_B: 0.084, cycle_B: 0.340, idt_B: 0.272

[Rank 0] (epoch: 14, iters: 600, time: 0.601, data: 0.001) , D_A: 0.225, G_A: 0.305, cycle_A: 0.448, idt_A: 0.137, D_B: 0.226, G_B: 0.458, cycle_B: 0.296, idt_B: 0.175

[Rank 0] (epoch: 14, iters: 700, time: 0.610, data: 0.001) , D_A: 0.320, G_A: 0.885, cycle_A: 0.489, idt_A: 0.182, D_B: 0.208, G_B: 0.174, cycle_B: 0.322, idt_B: 0.165

[Rank 0] (epoch: 15, iters: 50, time: 0.660, data: 0.001) , D_A: 0.203, G_A: 0.259, cycle_A: 0.299, idt_A: 0.208, D_B: 0.134, G_B: 0.421, cycle_B: 0.923, idt_B: 0.129

[Rank 0] (epoch: 15, iters: 150, time: 0.609, data: 0.001) , D_A: 0.176, G_A: 0.303, cycle_A: 0.384, idt_A: 0.245, D_B: 0.435, G_B: 0.067, cycle_B: 0.440, idt_B: 0.152

[Rank 0] (epoch: 15, iters: 250, time: 0.605, data: 0.001) , D_A: 0.199, G_A: 0.434, cycle_A: 0.749, idt_A: 0.140, D_B: 0.211, G_B: 1.065, cycle_B: 0.340, idt_B: 0.514

[Rank 0] (epoch: 15, iters: 350, time: 0.610, data: 0.001) , D_A: 0.199, G_A: 0.508, cycle_A: 0.380, idt_A: 0.236, D_B: 0.098, G_B: 0.167, cycle_B: 0.577, idt_B: 0.155

[Rank 0] (epoch: 15, iters: 450, time: 0.605, data: 0.001) , D_A: 0.201, G_A: 0.193, cycle_A: 0.647, idt_A: 0.269, D_B: 0.164, G_B: 0.310, cycle_B: 0.568, idt_B: 0.293

[Rank 0] (epoch: 15, iters: 550, time: 0.609, data: 0.001) , D_A: 0.302, G_A: 0.226, cycle_A: 0.298, idt_A: 0.256, D_B: 0.284, G_B: 0.495, cycle_B: 0.471, idt_B: 0.097

[Rank 0] (epoch: 15, iters: 650, time: 0.602, data: 0.001) , D_A: 0.191, G_A: 1.112, cycle_A: 0.321, idt_A: 0.182, D_B: 0.212, G_B: 0.520, cycle_B: 0.497, idt_B: 0.136

[Rank 0] (epoch: 15, iters: 750, time: 0.606, data: 0.001) , D_A: 0.261, G_A: 0.240, cycle_A: 0.958, idt_A: 0.343, D_B: 0.260, G_B: 0.590, cycle_B: 0.800, idt_B: 0.407

[Rank 0] (epoch: 16, iters: 100, time: 0.676, data: 10.404) , D_A: 0.203, G_A: 0.155, cycle_A: 0.489, idt_A: 0.344, D_B: 0.067, G_B: 1.405, cycle_B: 0.775, idt_B: 0.214

[Rank 0] (epoch: 16, iters: 200, time: 0.612, data: 0.001) , D_A: 0.393, G_A: 0.077, cycle_A: 0.450, idt_A: 0.597, D_B: 0.220, G_B: 0.549, cycle_B: 1.241, idt_B: 0.205

[Rank 0] (epoch: 16, iters: 300, time: 0.612, data: 0.001) , D_A: 0.223, G_A: 0.770, cycle_A: 0.828, idt_A: 0.113, D_B: 0.131, G_B: 0.295, cycle_B: 0.339, idt_B: 0.321

[Rank 0] (epoch: 16, iters: 400, time: 0.614, data: 0.001) , D_A: 0.156, G_A: 0.428, cycle_A: 0.259, idt_A: 0.253, D_B: 0.212, G_B: 0.322, cycle_B: 0.525, idt_B: 0.182

[Rank 0] (epoch: 16, iters: 500, time: 0.728, data: 0.001) , D_A: 0.234, G_A: 0.257, cycle_A: 1.395, idt_A: 0.760, D_B: 0.182, G_B: 0.400, cycle_B: 2.939, idt_B: 0.433

